
OrderId,CusId,CustomerName,ProductID,ProductName,CatID,Category,ProductPrice,Qty,PayType,Valid,DatePurchased,CountryID,Country,Website
6658,37,Elizabeth kind,24,PlayStation Controller,7,Video games,49,1,Internet Banking,Valid,2022-01-13,40,Congo,www.Amazon.com
3098,8,Sherrell Lattes,12,Xbox Series X,7,Video games,599,2,Internet Banking,Valid,2019-12-07,47,Japan,www.Wal-Mart.com
3923,45,Brian Sea,24,PlayStation Controller,7,Video games,49,2,Internet Banking,Invalid,2022-04-12,43,Hungary,www.Wal-Mart.com
2595,32,Kliff Undersn,26,Optiplex 990 Desktop,3,Computers,499,2,Internet Banking,Valid,2020-12-31,59,Turkey,www.Wal-Mart.com
4580,50,Matthew Rosen,1,Samsung Tablet,1,Tablets,299,1,Check,Invalid,2021-12-17,15,Belgium,www.Amazon.com
9835,25,Melia Rage,31,Maytag Washer,8,Appliances,899,2,Check,Invalid,2020-05-14,53,Singapore,www.Amazon.com
6816,60,Amelia Crawford,4,Dell Computer,3,Computers,599,1,Internet Banking,Valid,2020-11-08,9,Austria,www.Samsung.com
3014,61,Charlotte Hanson,3,Sony Desktop,3,Computers,599,2,Internet Banking,Invalid,2021-03-27,52,Russia,www.Amazon.com
2422,47,Cynthia Dean,31,Maytag Washer,8,Appliances,899,2,Card,Valid,2020-11-29,41,Germany,www.Amazon.com
7845,1,Normand Michel,3,Sony Desktop,3,Computers,599,1,Internet Banking,Valid,2019-06-12,25,Brunei,www.Samsung.com
6630,59,Isabella Willford,18,Sony Router,3,Computers,99,2,Check,Invalid,2021-04-05,48,North Korea,www.Wal-Mart.com
9921,35,Laurelton Shera,21,S22 cell phone,2,Phones,1299,2,Internet Banking,Invalid,2022-04-16,22,Herzegovina,www.Wal-Mart.com
7527,5,Micheal Gus,31,Maytag Washer,8,Appliances,899,2,Internet Banking,Valid,2019-02-15,62,United Kingdom,www.Amazon.com
6674,46,Ronald Bensworth,28,Whirlpool dishwasher,8,Appliances,799,2,Card,Invalid,2020-03-20,24,Brazil,www.Amazon.com
8700,57,Evelyn Michels,11,Hp Compaq Monitor,3,Computers,499,2,Card,Valid,2020-05-17,54,South Africa,www.Wal-Mart.com
5513,37,Elizabeth kind,16,Airpods,5,Headphones,199,1,Card,Valid,2022-02-28,30,Cambodia,www.Amazon.com
228,6,Michelle Otter,20,Sony PlayStation 4,7,Video games,299,1,Check,Valid,2021-07-27,4,Andorra,www.Amazon.com
3084,20,Danielle Will,18,Sony Router,3,Computers,99,2,Internet Banking,Valid,2019-06-27,7,Argentina,www.Wal-Mart.com
248,11,Abel don,19,Sony FlatScreen TV,9,TV's,1199,2,Check,Valid,2020-05-27,35,Chile,www.Wal-Mart.com
5739,32,Kliff Undersn,6,Sony Phone,2,Phones,1199,1,Check,Invalid,2019-05-12,6,Barbuda,www.Wal-Mart.com
9129,34,Laura Williams,3,Sony Desktop,3,Computers,599,1,Check,Invalid,2019-02-19,46,Italy,www.Wal-Mart.com
2370,61,Charlotte Hanson,18,Sony Router,3,Computers,99,1,Check,Valid,2022-06-16,14,Belarus,www.Amazon.com
3794,65,Aurora Grace,16,Airpods,5,Headphones,199,1,Card,Valid,2019-06-10,19,Bolivia,www.Amazon.com
2747,4,Ken Masters,26,Optiplex 990 Desktop,3,Computers,499,1,Internet Banking,Invalid,2020-01-20,58,Tunisia,www.Wal-Mart.com
5129,41,Chungli Chin,12,Xbox Series X,7,Video games,599,2,Internet Banking,Invalid,2021-10-31,36,China,www.Amazon.com
4647,32,Kliff Undersn,18,Sony Router,3,Computers,99,1,Check,Valid,2021-12-25,41,Germany,www.Wal-Mart.com
5285,13,Sophia Jean,7,IPhone 13,2,Phones,1299,2,Card,Valid,2021-07-02,28,Burundi,www.Wal-Mart.com
1402,9,Ben Hues,2,S21 cell phone,2,Phones,1299,2,Check,Valid,2019-08-13,16,Belize,www.Wal-Mart.com
5815,71,Elcy Jean,18,Sony Router,3,Computers,99,1,Check,Invalid,2020-09-24,43,Hungary,www.Amazon.com
9593,57,Evelyn Michels,6,Sony Phone,2,Phones,1199,1,Check,Valid,2020-02-11,11,Bahrain,www.Wal-Mart.com
2531,42,Sherry Cher,19,Sony FlatScreen TV,9,TV's,1199,2,Internet Banking,Valid,2022-01-04,32,Canada,www.Samsung.com
6934,36,Rudy Derr,29,Samsung Washer,8,Appliances,799,1,Check,Invalid,2020-04-17,53,Singapore,www.Wal-Mart.com
8080,41,Chungli Chin,16,Airpods,5,Headphones,199,1,Check,Invalid,2019-05-28,60,Ukraine,www.Samsung.com
6607,16,Farrah Michelle,9,Sony Headphones,5,Headphones,399,2,Check,Valid,2020-05-18,22,Herzegovina,www.Amazon.com
899,45,Brian Sea,30,Samsung Dryer,8,Appliances,799,1,Check,Invalid,2021-11-08,33,Central African Republic,www.Samsung.com
2666,20,Danielle Will,23,Vizio TV,9,TV's,199,2,Check,Invalid,2020-07-15,4,Andorra,www.Samsung.com
1767,56,Harper Gene,23,Vizio TV,9,TV's,199,2,Internet Banking,Valid,2020-03-23,15,Belgium,www.Amazon.com
7803,60,Amelia Crawford,20,Sony PlayStation 4,7,Video games,299,1,Internet Banking,Valid,2022-04-07,44,India,www.Wal-Mart.com
1977,12,Rose Jean,10,Sony Home theater,6,Home theater,499,1,Check,Valid,2019-02-24,59,Turkey,www.Samsung.com
8790,62,Emma Streak,30,Samsung Dryer,8,Appliances,799,1,Check,Invalid,2021-08-10,34,Channel Islands,www.Amazon.com
3004,46,Ronald Bensworth,18,Sony Router,3,Computers,99,1,Check,Invalid,2021-02-12,61,United Arab Emirates,www.Samsung.com
8062,12,Rose Jean,20,Sony PlayStation 4,7,Video games,299,2,Check,Valid,2021-09-20,43,Hungary,www.Samsung.com
8130,65,Aurora Grace,3,Sony Desktop,3,Computers,599,2,Check,Valid,2020-05-15,10,Azerbaijan,www.Wal-Mart.com
3785,35,Laurelton Shera,33,Hamilton Beach Microwave,8,Appliances,79,1,Internet Banking,Valid,2021-02-18,2,Albania,www.Wal-Mart.com
7737,46,Ronald Bensworth,31,Maytag Washer,8,Appliances,899,2,Card,Invalid,2021-08-21,63,United States,www.Amazon.com
3115,53,Louis Clark,11,Hp Compaq Monitor,3,Computers,499,2,Check,Valid,2020-10-26,39,Congo,www.Samsung.com
4266,44,Karmelo Winnie,22,IPhone 14,2,Phones,1299,2,Internet Banking,Valid,2021-05-05,39,Congo,www.Wal-Mart.com
2330,73,Erick Manison,27,Samsung Refrigerator,8,Appliances,599,2,Card,Valid,2021-07-10,61,United Arab Emirates,www.Samsung.com
9018,20,Danielle Will,33,Hamilton Beach Microwave,8,Appliances,79,2,Check,Invalid,2019-07-24,32,Canada,www.Wal-Mart.com
7203,53,Louis Clark,20,Sony PlayStation 4,7,Video games,299,1,Internet Banking,Valid,2020-05-22,59,Turkey,www.Wal-Mart.com
4795,41,Chungli Chin,27,Samsung Refrigerator,8,Appliances,599,1,Card,Invalid,2019-05-04,27,Burkina Faso,www.Samsung.com
2869,65,Aurora Grace,2,S21 cell phone,2,Phones,1299,1,Card,Valid,2022-01-10,48,North Korea,www.Amazon.com
3847,63,Oliva Gems,16,Airpods,5,Headphones,199,1,Card,Invalid,2019-05-27,20,Bosnia,www.Wal-Mart.com
4574,8,Sherrell Lattes,33,Hamilton Beach Microwave,8,Appliances,79,1,Card,Valid,2020-05-12,15,Belgium,www.Samsung.com
9955,29,Justice Rage,3,Sony Desktop,3,Computers,599,2,Card,Valid,2022-01-11,20,Bosnia,www.Samsung.com
2674,18,Lewis Garden,9,Sony Headphones,5,Headphones,399,2,Internet Banking,Invalid,2021-05-04,39,Congo,www.Wal-Mart.com
2881,12,Rose Jean,17,Sony External Hard drive,3,Computers,99,1,Card,Valid,2019-05-01,19,Bolivia,www.Samsung.com
5547,67,Lillian Cruz,14,Xbox Series S,7,Video games,499,2,Internet Banking,Invalid,2019-06-01,63,United States,www.Wal-Mart.com
8642,24,Ethan Shaw,22,IPhone 14,2,Phones,1299,1,Card,Valid,2020-05-25,14,Belarus,www.Wal-Mart.com
2513,41,Chungli Chin,5,Sony Speakers,4,Audio,299,2,Internet Banking,Valid,2020-12-06,4,Andorra,www.Wal-Mart.com
6007,72,Paisley Everly,26,Optiplex 990 Desktop,3,Computers,499,1,Card,Invalid,2022-01-28,40,Congo,www.Amazon.com
7390,24,Ethan Shaw,18,Sony Router,3,Computers,99,1,Internet Banking,Valid,2020-03-06,58,Tunisia,www.Amazon.com
2591,24,Ethan Shaw,15,Tozo Wireless Earbubs,5,Headphones,29,1,Check,Valid,2020-04-14,46,Italy,www.Wal-Mart.com
8481,22,Liam Shaw,22,IPhone 14,2,Phones,1299,1,Internet Banking,Invalid,2022-06-15,25,Brunei,www.Amazon.com
8019,68,Addison Leah,6,Sony Phone,2,Phones,1199,2,Internet Banking,Valid,2019-09-22,5,Antigua,www.Wal-Mart.com
8840,44,Karmelo Winnie,28,Whirlpool dishwasher,8,Appliances,799,2,Card,Invalid,2021-11-30,24,Brazil,www.Amazon.com
9430,24,Ethan Shaw,11,Hp Compaq Monitor,3,Computers,499,1,Internet Banking,Valid,2020-05-07,2,Albania,www.Wal-Mart.com
1856,65,Aurora Grace,28,Whirlpool dishwasher,8,Appliances,799,2,Internet Banking,Valid,2021-03-12,26,Bulgaria,www.Amazon.com
4421,26,Kay Kiske,24,PlayStation Controller,7,Video games,49,1,Internet Banking,Invalid,2021-04-26,8,Armenia,www.Amazon.com
4948,28,Baiken Faust,29,Samsung Washer,8,Appliances,799,2,Internet Banking,Invalid,2019-11-27,41,Germany,www.Samsung.com
1280,1,Normand Michel,11,Hp Compaq Monitor,3,Computers,499,2,Internet Banking,Valid,2019-05-01,10,Azerbaijan,www.Wal-Mart.com
4540,8,Sherrell Lattes,9,Sony Headphones,5,Headphones,399,1,Card,Valid,2021-06-08,4,Andorra,www.Wal-Mart.com
4539,47,Cynthia Dean,26,Optiplex 990 Desktop,3,Computers,499,2,Internet Banking,Valid,2021-05-06,30,Cambodia,www.Wal-Mart.com
941,69,Marc Galdson,10,Sony Home theater,6,Home theater,499,1,Internet Banking,Valid,2019-07-21,56,Trinidad,www.Wal-Mart.com
5005,16,Farrah Michelle,32,Samsung Stove,8,Appliances,699,1,Check,Invalid,2021-11-07,34,Channel Islands,www.Wal-Mart.com
7896,28,Baiken Faust,6,Sony Phone,2,Phones,1199,1,Card,Valid,2019-05-05,3,Algeria,www.Wal-Mart.com
9803,39,Zangieff Russ,24,PlayStation Controller,7,Video games,49,1,Check,Valid,2020-09-10,44,India,www.Wal-Mart.com
2637,10,Chris Gene,9,Sony Headphones,5,Headphones,399,1,Internet Banking,Valid,2019-07-05,6,Barbuda,www.Wal-Mart.com
610,69,Marc Galdson,28,Whirlpool dishwasher,8,Appliances,799,1,Card,Valid,2021-08-25,17,Benin,www.Amazon.com
5849,9,Ben Hues,23,Vizio TV,9,TV's,199,2,Internet Banking,Valid,2021-01-17,47,Japan,www.Amazon.com
3327,46,Ronald Bensworth,9,Sony Headphones,5,Headphones,399,2,Check,Valid,2020-11-27,44,India,www.Amazon.com
2816,43,Taylor Wind,24,PlayStation Controller,7,Video games,49,2,Internet Banking,Invalid,2022-01-03,11,Bahrain,www.Samsung.com
7738,4,Ken Masters,16,Airpods,5,Headphones,199,1,Internet Banking,Valid,2019-07-15,5,Antigua,www.Amazon.com
6399,44,Karmelo Winnie,24,PlayStation Controller,7,Video games,49,2,Internet Banking,Valid,2020-04-09,45,Indonesia,www.Wal-Mart.com
1051,44,Karmelo Winnie,13,Sony PlayStation 5,7,Video games,499,1,Internet Banking,Invalid,2020-07-10,5,Angola,www.Wal-Mart.com
774,41,Chungli Chin,15,Tozo Wireless Earbubs,5,Headphones,29,1,Card,Invalid,2020-07-14,19,Bolivia,www.Wal-Mart.com
8252,59,Isabella Willford,23,Vizio TV,9,TV's,199,2,Card,Valid,2020-09-18,45,Indonesia,www.Amazon.com
1201,47,Cynthia Dean,20,Sony PlayStation 4,7,Video games,299,2,Internet Banking,Invalid,2019-08-22,57,Tobago,www.Samsung.com
5645,23,Noah Han,9,Sony Headphones,5,Headphones,399,2,Card,Invalid,2020-07-28,4,Andorra,www.Samsung.com
5638,35,Laurelton Shera,27,Samsung Refrigerator,8,Appliances,599,2,Check,Valid,2020-05-21,1,Afghanistan,www.Amazon.com
9561,51,Karen Starrs,8,Beats Headphones,5,Headphones,399,1,Check,Valid,2021-03-17,8,Armenia,www.Amazon.com
4769,33,Faust Williams,19,Sony FlatScreen TV,9,TV's,1199,1,Internet Banking,Invalid,2019-05-07,4,Andorra,www.Samsung.com
5953,40,Carol Ritz,13,Sony PlayStation 5,7,Video games,499,2,Card,Invalid,2021-09-15,38,Comoros,www.Amazon.com
847,5,Micheal Gus,15,Tozo Wireless Earbubs,5,Headphones,29,2,Internet Banking,Valid,2022-03-09,22,Herzegovina,www.Wal-Mart.com
8832,38,Honey Wells,30,Samsung Dryer,8,Appliances,799,2,Check,Invalid,2022-02-20,5,Angola,www.Amazon.com
7102,45,Brian Sea,27,Samsung Refrigerator,8,Appliances,599,1,Internet Banking,Invalid,2019-07-03,6,Barbuda,www.Wal-Mart.com
4015,66,Jean Hazel,14,Xbox Series S,7,Video games,499,2,Check,Invalid,2019-01-24,16,Belize,www.Wal-Mart.com
4602,71,Elcy Jean,7,IPhone 13,2,Phones,1299,1,Internet Banking,Invalid,2020-04-27,35,Chile,www.Amazon.com
5487,35,Laurelton Shera,30,Samsung Dryer,8,Appliances,799,2,Check,Valid,2021-03-19,23,Botswana,www.Samsung.com
6023,66,Jean Hazel,4,Dell Computer,3,Computers,599,1,Card,Invalid,2019-11-07,55,Togo,www.Amazon.com
5731,67,Lillian Cruz,13,Sony PlayStation 5,7,Video games,499,1,Internet Banking,Invalid,2019-02-23,62,United Kingdom,www.Wal-Mart.com
587,20,Danielle Will,16,Airpods,5,Headphones,199,2,Card,Valid,2021-10-25,35,Chile,www.Amazon.com
1559,62,Emma Streak,17,Sony External Hard drive,3,Computers,99,1,Check,Invalid,2020-10-29,28,Burundi,www.Samsung.com
8797,37,Elizabeth kind,18,Sony Router,3,Computers,99,1,Card,Invalid,2021-03-02,17,Benin,www.Amazon.com
1160,44,Karmelo Winnie,24,PlayStation Controller,7,Video games,49,2,Card,Valid,2021-05-05,55,Togo,www.Samsung.com
1382,46,Ronald Bensworth,4,Dell Computer,3,Computers,599,2,Check,Invalid,2021-07-30,15,Belgium,www.Amazon.com
941,27,Sol Badguy,25,Xbox Controller,7,Video games,49,2,Check,Invalid,2020-07-20,7,Argentina,www.Amazon.com
9089,66,Jean Hazel,9,Sony Headphones,5,Headphones,399,2,Internet Banking,Valid,2019-06-14,17,Benin,www.Wal-Mart.com
7266,49,Daniel Maggio,3,Sony Desktop,3,Computers,599,1,Card,Invalid,2022-02-03,23,Botswana,www.Amazon.com
3565,35,Laurelton Shera,30,Samsung Dryer,8,Appliances,799,1,Check,Valid,2021-02-08,56,Trinidad,www.Samsung.com
2296,54,Luna Starr,7,IPhone 13,2,Phones,1299,2,Internet Banking,Valid,2020-04-28,5,Angola,www.Samsung.com
7276,48,Danny Maggis,14,Xbox Series S,7,Video games,499,1,Card,Valid,2019-05-06,35,Chile,www.Wal-Mart.com
6534,64,Nova Williow,4,Dell Computer,3,Computers,599,2,Internet Banking,Valid,2019-06-02,4,Andorra,www.Samsung.com
1351,1,Normand Michel,14,Xbox Series S,7,Video games,499,1,Check,Valid,2021-02-08,14,Belarus,www.Samsung.com
2747,14,McKenzie Phoenix,31,Maytag Washer,8,Appliances,899,1,Card,Invalid,2020-09-29,54,South Africa,www.Amazon.com
6941,58,Mia pena,11,Hp Compaq Monitor,3,Computers,499,1,Internet Banking,Invalid,2022-06-18,15,Belgium,www.Samsung.com
2040,6,Michelle Otter,25,Xbox Controller,7,Video games,49,2,Internet Banking,Invalid,2020-05-16,34,Channel Islands,www.Wal-Mart.com
6860,20,Danielle Will,1,Samsung Tablet,1,Tablets,299,1,Card,Invalid,2020-08-18,42,Hong Kong,www.Amazon.com
1840,34,Laura Williams,1,Samsung Tablet,1,Tablets,299,2,Internet Banking,Invalid,2021-12-07,58,Tunisia,www.Wal-Mart.com
5436,44,Karmelo Winnie,5,Sony Speakers,4,Audio,299,1,Check,Invalid,2021-07-29,17,Benin,www.Samsung.com
9472,4,Ken Masters,5,Sony Speakers,4,Audio,299,1,Internet Banking,Invalid,2021-10-01,36,China,www.Samsung.com
221,32,Kliff Undersn,26,Optiplex 990 Desktop,3,Computers,499,2,Internet Banking,Valid,2021-10-06,44,India,www.Samsung.com
9566,4,Ken Masters,16,Airpods,5,Headphones,199,2,Check,Invalid,2019-02-08,26,Bulgaria,www.Amazon.com
4189,36,Rudy Derr,20,Sony PlayStation 4,7,Video games,299,1,Internet Banking,Invalid,2021-02-14,49,Philippines,www.Samsung.com
4009,69,Marc Galdson,30,Samsung Dryer,8,Appliances,799,1,Card,Invalid,2022-05-07,58,Tunisia,www.Samsung.com
2944,39,Zangieff Russ,11,Hp Compaq Monitor,3,Computers,499,1,Card,Valid,2019-04-12,24,Brazil,www.Wal-Mart.com
6008,67,Lillian Cruz,22,IPhone 14,2,Phones,1299,1,Card,Invalid,2019-08-29,45,Indonesia,www.Amazon.com
8048,10,Chris Gene,24,PlayStation Controller,7,Video games,49,1,Internet Banking,Valid,2022-04-14,18,Bhutan,www.Amazon.com
7063,22,Liam Shaw,17,Sony External Hard drive,3,Computers,99,1,Internet Banking,Valid,2021-04-05,17,Benin,www.Wal-Mart.com
4808,37,Elizabeth kind,25,Xbox Controller,7,Video games,49,2,Internet Banking,Invalid,2021-04-18,35,Chile,www.Amazon.com
6180,8,Sherrell Lattes,30,Samsung Dryer,8,Appliances,799,2,Check,Invalid,2021-11-30,23,Botswana,www.Amazon.com
2549,52,Tony Stark,30,Samsung Dryer,8,Appliances,799,1,Card,Valid,2019-02-18,50,Portugal,www.Samsung.com
1764,18,Lewis Garden,8,Beats Headphones,5,Headphones,399,2,Check,Valid,2022-05-15,14,Belarus,www.Amazon.com
2930,67,Lillian Cruz,23,Vizio TV,9,TV's,199,1,Check,Valid,2020-03-26,2,Albania,www.Wal-Mart.com
5476,33,Faust Williams,9,Sony Headphones,5,Headphones,399,1,Check,Valid,2021-06-28,14,Belarus,www.Wal-Mart.com
556,40,Carol Ritz,3,Sony Desktop,3,Computers,599,2,Card,Invalid,2021-04-26,44,India,www.Amazon.com
1799,45,Brian Sea,16,Airpods,5,Headphones,199,2,Card,Valid,2019-01-23,57,Tobago,www.Amazon.com
8684,55,Camila Grant,31,Maytag Washer,8,Appliances,899,2,Check,Valid,2021-05-25,17,Benin,www.Samsung.com
7972,1,Normand Michel,14,Xbox Series S,7,Video games,499,2,Check,Invalid,2019-11-30,18,Bhutan,www.Amazon.com
5193,45,Brian Sea,14,Xbox Series S,7,Video games,499,1,Internet Banking,Invalid,2020-04-26,56,Trinidad,www.Wal-Mart.com
3217,7,Morgan Freeman,32,Samsung Stove,8,Appliances,699,1,Card,Valid,2019-10-30,51,Romania,www.Samsung.com
2448,44,Karmelo Winnie,15,Tozo Wireless Earbubs,5,Headphones,29,2,Internet Banking,Valid,2020-07-25,50,Portugal,www.Wal-Mart.com
160,24,Ethan Shaw,6,Sony Phone,2,Phones,1199,1,Check,Invalid,2019-01-31,36,China,www.Samsung.com
3030,30,Chipp Zanuff,10,Sony Home theater,6,Home theater,499,2,Internet Banking,Invalid,2019-02-01,41,Germany,www.Amazon.com
4324,28,Baiken Faust,32,Samsung Stove,8,Appliances,699,2,Internet Banking,Valid,2019-06-09,37,Colombia,www.Amazon.com
2029,1,Normand Michel,2,S21 cell phone,2,Phones,1299,2,Internet Banking,Invalid,2022-03-13,7,Argentina,www.Wal-Mart.com
4689,19,Chris garnet,23,Vizio TV,9,TV's,199,2,Check,Invalid,2020-08-08,24,Brazil,www.Samsung.com
5939,40,Carol Ritz,4,Dell Computer,3,Computers,599,1,Card,Valid,2020-12-13,32,Canada,www.Wal-Mart.com
1522,59,Isabella Willford,8,Beats Headphones,5,Headphones,399,1,Check,Invalid,2020-09-30,47,Japan,www.Samsung.com
2678,35,Laurelton Shera,17,Sony External Hard drive,3,Computers,99,2,Internet Banking,Invalid,2019-08-29,44,India,www.Wal-Mart.com
8883,40,Carol Ritz,23,Vizio TV,9,TV's,199,1,Check,Invalid,2021-03-29,43,Hungary,www.Samsung.com
6584,12,Rose Jean,31,Maytag Washer,8,Appliances,899,1,Internet Banking,Invalid,2020-08-02,22,Herzegovina,www.Samsung.com
7199,63,Oliva Gems,13,Sony PlayStation 5,7,Video games,499,1,Internet Banking,Valid,2020-11-08,58,Tunisia,www.Amazon.com
2835,27,Sol Badguy,19,Sony FlatScreen TV,9,TV's,1199,1,Check,Invalid,2022-06-11,55,Togo,www.Wal-Mart.com
3749,24,Ethan Shaw,9,Sony Headphones,5,Headphones,399,2,Card,Valid,2021-03-12,54,South Africa,www.Amazon.com
5466,71,Elcy Jean,3,Sony Desktop,3,Computers,599,2,Card,Valid,2021-09-18,49,Philippines,www.Samsung.com
7299,23,Noah Han,20,Sony PlayStation 4,7,Video games,299,1,Card,Invalid,2022-03-23,47,Japan,www.Amazon.com
5301,21,Kenneth Zah,29,Samsung Washer,8,Appliances,799,1,Check,Valid,2020-12-10,12,Bangladesh,www.Samsung.com
5598,5,Micheal Gus,10,Sony Home theater,6,Home theater,499,1,Internet Banking,Invalid,2021-12-04,23,Botswana,www.Wal-Mart.com
9339,36,Rudy Derr,3,Sony Desktop,3,Computers,599,1,Card,Valid,2020-08-01,42,Hong Kong,www.Amazon.com
3280,22,Liam Shaw,11,Hp Compaq Monitor,3,Computers,499,2,Internet Banking,Valid,2020-06-19,63,United States,www.Amazon.com
8727,23,Noah Han,7,IPhone 13,2,Phones,1299,2,Internet Banking,Invalid,2020-01-08,14,Belarus,www.Samsung.com
7799,17,Christopher Michel,9,Sony Headphones,5,Headphones,399,1,Card,Valid,2020-06-24,46,Italy,www.Samsung.com
2940,67,Lillian Cruz,30,Samsung Dryer,8,Appliances,799,1,Card,Valid,2020-07-12,35,Chile,www.Amazon.com
9452,27,Sol Badguy,31,Maytag Washer,8,Appliances,899,1,Card,Valid,2022-03-29,3,Algeria,www.Amazon.com
3375,37,Elizabeth kind,25,Xbox Controller,7,Video games,49,2,Check,Invalid,2019-12-26,63,United States,www.Amazon.com
8107,53,Louis Clark,11,Hp Compaq Monitor,3,Computers,499,2,Check,Valid,2021-01-01,32,Canada,www.Wal-Mart.com
7693,50,Matthew Rosen,27,Samsung Refrigerator,8,Appliances,599,1,Card,Invalid,2022-05-23,41,Germany,www.Wal-Mart.com
1435,66,Jean Hazel,9,Sony Headphones,5,Headphones,399,2,Internet Banking,Invalid,2022-02-20,43,Hungary,www.Wal-Mart.com
9203,9,Ben Hues,11,Hp Compaq Monitor,3,Computers,499,1,Internet Banking,Invalid,2020-03-03,38,Comoros,www.Amazon.com
8248,18,Lewis Garden,30,Samsung Dryer,8,Appliances,799,1,Check,Invalid,2019-05-08,16,Belize,www.Wal-Mart.com
7860,12,Rose Jean,1,Samsung Tablet,1,Tablets,299,2,Card,Valid,2019-08-21,6,Barbuda,www.Samsung.com
923,39,Zangieff Russ,17,Sony External Hard drive,3,Computers,99,2,Card,Valid,2021-09-21,18,Bhutan,www.Samsung.com
5224,32,Kliff Undersn,24,PlayStation Controller,7,Video games,49,1,Card,Invalid,2022-02-08,28,Burundi,www.Amazon.com
4719,2,Danny hue,23,Vizio TV,9,TV's,199,2,Card,Valid,2019-04-14,36,China,www.Samsung.com
6188,30,Chipp Zanuff,33,Hamilton Beach Microwave,8,Appliances,79,2,Internet Banking,Invalid,2021-04-09,27,Burkina Faso,www.Samsung.com
909,33,Faust Williams,4,Dell Computer,3,Computers,599,2,Card,Invalid,2019-09-01,51,Romania,www.Wal-Mart.com
4053,65,Aurora Grace,27,Samsung Refrigerator,8,Appliances,599,2,Check,Valid,2019-08-22,26,Bulgaria,www.Wal-Mart.com
3039,67,Lillian Cruz,24,PlayStation Controller,7,Video games,49,2,Card,Invalid,2022-01-13,18,Bhutan,www.Samsung.com
6740,65,Aurora Grace,27,Samsung Refrigerator,8,Appliances,599,1,Check,Invalid,2020-12-28,52,Russia,www.Amazon.com
6205,21,Kenneth Zah,26,Optiplex 990 Desktop,3,Computers,499,2,Card,Valid,2020-04-13,7,Argentina,www.Samsung.com
6038,14,McKenzie Phoenix,27,Samsung Refrigerator,8,Appliances,599,2,Card,Valid,2019-08-09,25,Brunei,www.Wal-Mart.com
650,9,Ben Hues,18,Sony Router,3,Computers,99,2,Check,Valid,2021-08-16,17,Benin,www.Amazon.com
9400,19,Chris garnet,9,Sony Headphones,5,Headphones,399,1,Check,Valid,2020-11-24,4,Andorra,www.Wal-Mart.com
2894,49,Daniel Maggio,12,Xbox Series X,7,Video games,599,1,Card,Invalid,2021-12-28,39,Congo,www.Wal-Mart.com
8429,68,Addison Leah,3,Sony Desktop,3,Computers,599,2,Check,Invalid,2022-06-04,36,China,www.Wal-Mart.com
5522,13,Sophia Jean,10,Sony Home theater,6,Home theater,499,1,Check,Invalid,2021-05-12,28,Burundi,www.Amazon.com
3884,38,Honey Wells,11,Hp Compaq Monitor,3,Computers,499,1,Internet Banking,Invalid,2019-12-12,15,Belgium,www.Samsung.com
3476,55,Camila Grant,3,Sony Desktop,3,Computers,599,2,Check,Invalid,2020-01-18,7,Argentina,www.Samsung.com
5858,14,McKenzie Phoenix,17,Sony External Hard drive,3,Computers,99,2,Internet Banking,Invalid,2019-10-04,40,Congo,www.Samsung.com
99,28,Baiken Faust,33,Hamilton Beach Microwave,8,Appliances,79,2,Internet Banking,Invalid,2022-04-13,41,Germany,www.Wal-Mart.com
6372,23,Noah Han,19,Sony FlatScreen TV,9,TV's,1199,1,Internet Banking,Valid,2021-09-15,54,South Africa,www.Samsung.com
5358,63,Oliva Gems,30,Samsung Dryer,8,Appliances,799,1,Check,Valid,2019-12-18,6,Barbuda,www.Amazon.com
7930,57,Evelyn Michels,16,Airpods,5,Headphones,199,1,Check,Valid,2021-06-21,8,Armenia,www.Samsung.com
8094,58,Mia pena,33,Hamilton Beach Microwave,8,Appliances,79,2,Card,Invalid,2021-05-04,20,Bosnia,www.Amazon.com
7008,16,Farrah Michelle,3,Sony Desktop,3,Computers,599,1,Card,Valid,2019-10-05,62,United Kingdom,www.Wal-Mart.com
7535,32,Kliff Undersn,5,Sony Speakers,4,Audio,299,1,Internet Banking,Invalid,2020-05-02,27,Burkina Faso,www.Samsung.com
8533,58,Mia pena,21,S22 cell phone,2,Phones,1299,2,Card,Valid,2021-12-27,54,South Africa,www.Wal-Mart.com
8287,50,Matthew Rosen,21,S22 cell phone,2,Phones,1299,2,Card,Valid,2019-03-14,27,Burkina Faso,www.Wal-Mart.com
1156,22,Liam Shaw,20,Sony PlayStation 4,7,Video games,299,1,Internet Banking,Valid,2019-06-26,62,United Kingdom,www.Amazon.com
8601,31,Baiken Hen,22,IPhone 14,2,Phones,1299,2,Internet Banking,Invalid,2021-05-14,3,Algeria,www.Amazon.com
3728,17,Christopher Michel,2,S21 cell phone,2,Phones,1299,2,Card,Invalid,2021-12-07,33,Central African Republic,www.Samsung.com
9867,11,Abel don,10,Sony Home theater,6,Home theater,499,1,Internet Banking,Valid,2021-05-09,43,Hungary,www.Amazon.com
3494,61,Charlotte Hanson,19,Sony FlatScreen TV,9,TV's,1199,1,Card,Valid,2020-03-24,50,Portugal,www.Amazon.com
4822,39,Zangieff Russ,11,Hp Compaq Monitor,3,Computers,499,2,Card,Valid,2020-04-23,36,China,www.Samsung.com
7819,37,Elizabeth kind,21,S22 cell phone,2,Phones,1299,1,Check,Valid,2021-08-14,14,Belarus,www.Amazon.com
